# Feature / Sample,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_adolescentis,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Adlercreutzia_equolifaciens,Collinsella_aerofaciens,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_lenta,Eggerthella_sp_1_3_56FAA,Eggerthella_unclassified,Gordonibacter_pamelaeae,Slackia_piriformis,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_thermophilus,Streptococcus_vestibularis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_hadrus,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Coprococcus_sp_ART55_1,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Oscillibacter_unclassified,Clostridium_bartlettii,Clostridium_difficile,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Ruminococcus_sp_5_1_39BFAA,Subdoligranulum_sp_4_3_54A2FAA,Subdoligranulum_unclassified,Catenibacterium_mitsuokai,Coprobacillus_unclassified,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Dialister_invisus,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Escherichia_coli,Escherichia_unclassified,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Akkermansia_muciniphila,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
PRISM|7496,0,0,3.57E-05,0,0.451831,0,0,0,0,6.34E-05,6.10E-06,0,0.0018626,0.118571,0,0,0.0001527,0,0.000602,0.0001587,0,0,0,0.0005973,0,0,0,0,0,0,0.0011172,0,0,0,8.74E-05,0,0.0008209,3.34E-05,0,0,0,0,5.93E-05,0,0,0.000339,0,0,0,0,0,0.0009108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001389,0,0,0.0001644,0.0026539,0.0085296,0.0001247,0.0030279,0,0,1.30E-06,0,0,0,0,0,0.0036694,0,0,2.21E-05,0,0,0,0,0.0010536,0,0.0131881,0,0,0,7.84E-05,0,0,0.0050299,0,0.0002971,0,0.0001323,0.0019268,0.0125657,0.0087407,0,0.021029,0,0.0002428,0,0,0.138772,0.0008026,0.0004356,0.003861,0.0006955,0,2.69E-05,0.0004854,0,0.0002438,0,2.82E-05,0,0,0,0.0076869,0,0,0.002188,6.43E-05,0,0.0010716,3.38E-05,6.44E-05,0.0360032,0,0.104743,0,0,0.0369876,0,0.0027576,0,0,0,0,8.27E-05,6.04E-05,0.0019621,0,0.0001128,0,0,0,0.0002343,0.000125,0.0001008,0,0,0,0,0,0,0,0,0,2.65E-05,6.98E-05,0.0001498,0,0,0,0,0,0,0,0,0,0,2.07E-05,0,0,0,0,3.43E-05,0,0,0,0,0,0,0
PRISM|7506,0,0,5.60E-06,0,9.00E-06,0.0128323,9.00E-07,0,0,0,3.01E-05,0,0.0027257,0.0143373,0,0,0.0001806,0.0029364,0.0014782,3.42E-05,0,9.30E-06,3.40E-06,0.24355,0,0.0107685,0,0.0121006,0,1.05E-05,0.0002189,0,0,0.070188,0.0063246,0.0473558,0.0001336,0.0124769,0,0,0,0.0072299,9.20E-06,0,0.0481025,0,0,0,3.59E-05,7.10E-06,0,2.68E-05,0.100038,0.0023535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-06,0,0,0,0.0003346,0.0003028,0,0,6.69E-05,0.0002817,0,0.0001338,0,0,0.0003977,0.0008149,0.0011432,0,0,0.000157,0.0110724,1.05E-05,0,0,0,0,0,0.0001642,0.0009576,0.0465369,0.0099778,0.0017447,0.0001599,0.0026842,0.0005597,5.30E-06,0,0,0,0,0.0020602,3.57E-05,0.0004791,0.0202057,0.0094867,0.0013227,0.016053,0,0,0.0124028,0,0,0.0008421,5.72E-05,0.000464,9.45E-05,2.02E-05,0,4.80E-06,0,0.0015692,0,5.40E-06,0,0.0342084,0.000821,0,0.0058282,0.0024668,0.0001643,0.003272,0,0.0007637,0.0003015,0.000452,0.107568,0.0037963,1.89E-05,0,0.0455113,0.0118698,0,0.0232656,0,0,0,0.0011146,0.0001469,0,0,6.40E-06,0.0008221,0,0,0,0.0005649,0.0004288,0.0004896,0,9.90E-06,0,5.10E-06,0,0,0,0,6.92E-05,0,0.0001175,3.59E-05,1.48E-05,0,0,0,0,0,0,0,0,0.0003724,0.0001364,1.36E-05,0,0,0,0.0022315,3.10E-05,0,0,0,0,0,0
PRISM|7762,0,0,2.45E-05,0,3.60E-05,0,0,0.0001744,0,0,0.0721401,0.0909699,0.0071009,0.0571884,0,0,2.84E-05,0,0.0147786,0,0,0.0039515,0,1.30E-05,0,0,0,0,0,0,0.0100168,0,0,0,0,0,0.0627029,0,0,0,0,0,0.0091346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003311,0,0,0,0.0004396,0.001895,0.000195,0.00061,0,0,0,0,0.0001406,0,0.0005879,0,0,0,0,0,0,0,0,0,0.0035305,0,0.0320256,0.0017373,0.15767,0,0,0,0,0.0001733,0.0004862,0,0,0.0014448,0.0033112,0.0089796,0.0046327,0,0,0,0.0333554,0.0529186,0,0,0.0101026,0.0006162,0.0031721,0,0,0,0.00017,0,0,0.0110995,0.000548,0,0.00436,0.0031937,0.0074542,0,0,0.0589259,0.0002925,0,0.0002305,0,0,0.229172,0,0,0,0,0,0,0.0059405,0,0.0007983,0.0002051,0,0.0002681,0,0.0006647,0,0,0,0,0,0,0,0,0.0001037,0,0,0.0244816,0,0,0,0,2.99E-05,0,0,0,0,0.0013722,0.0001989,0,0,0,0,0,0,2.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
PRISM|7776,0,0,3.41E-05,0,0.330492,0,0,0,0.004961,0,0.0354938,0,0.0009315,0.107642,0,0,0.0002863,0,0.0005847,4.93E-05,0,0.0005237,0,0,0,0,0.0001263,0,0,0.0013785,0.0010716,0,0,0.00139,3.46E-05,0.0019878,0.000709,0,7.29E-05,0.0008276,0,0,0,0,0,0,0,0,0,0,2.65E-05,0,0,0,0.0003178,0,0,2.11E-05,0,3.30E-05,0.0001685,0,0,0,0,0,0,0,0,0,0,0,0,0.003171,0,4.51E-05,0.0121306,0.0293321,0.0007507,0,0,0,2.90E-05,1.09E-05,2.74E-05,0,0.0002046,0,0.0004501,0,0,1.44E-05,0,0,0,0,1.90E-05,0,0.031202,0.0004705,0.0818763,0,0,0,0,0.0019123,0,5.49E-05,0.0022324,0.0001675,0.0148443,0.0118191,0.0538544,0.003404,0,0,0.0060491,0.0248686,0,0,0.0037674,0.0036669,0.0025356,0,0,8.50E-05,0.0037037,0.0001217,0.0002392,0,7.15E-05,7.58E-05,0.0017244,0.0014758,0,0,0,0.0002972,0.0131119,0,0.0034955,0,0,0.0564614,0.003343,0.0095107,0,0,0.105705,0,0.0134282,0,0,0,0,0,8.61E-05,0,0,1.13E-05,0,0,0.0006147,0.0004537,0,7.16E-05,0,0,0,0,0,0,0,0,0,0,6.94E-05,0.0001078,0,0,0,0,0.0010777,2.84E-05,0,0,0,0,0,0,0,0,0,0.0019553,0,0,0,0,0,0,0
PRISM|7852,0,0,0,0,0.0039318,0,0,0,1.10E-05,0,0.0076281,0.0019223,0.0027957,0.0091429,0.0006051,0,2.01E-05,0,0.0018216,1.68E-05,0,0.0012662,0,0.002375,0,0,0.0015702,0,5.40E-06,0.0070041,6.71E-05,0,0,0.0908989,0.0004473,0.0095758,0.0101363,0.0004415,0.0019745,0.0068093,0,0,0,0,0,0.0034565,0,0,0,0,2.52E-05,0.0007343,0.0051642,0,0,0,0,0,0,0,0.0682483,0,0,0,0,0,0,0,0,0,0,0,0,0.0003003,0,0,0.0002804,0,3.87E-05,0.0109273,0,0.0002615,0.0001259,0,1.75E-05,0,0,0,0.0016156,0,0,0,0,0,0,0,0.0002251,0.0308349,0.0127448,0.0014026,0.100854,0.0004124,0,1.22E-05,0,0.0026944,0,0,0.0007693,0,0.002214,0.0206537,0.0148044,0.0028281,0.0187894,0,0.0054004,0.0138456,0,0.003255,0.0008126,0.0010103,0.0030646,0,0,0,0.0012091,0.0009609,0.0003433,0,0,0.0001075,0.0256898,0.0124157,0,0.0114532,0,0,0.0036722,0,0,0,0,0.136868,0.0001306,8.20E-05,0.0122874,0.0057081,0.0335559,0,0.0250537,0,0,0,0,0,3.38E-05,0,0,0.000206,0,0,3.92E-05,0.0015328,0,0,0,0,0,0,0,0,0,0,0.0005288,9.49E-05,0.000472,0.0007715,0,0,0,0.0029559,0.0017786,0.0011006,0,0,0,8.84E-05,1.10E-06,0,0.231627,0,0,1.48E-05,0.0004801,0,0,0,0,0,0
PRISM|7897,0,0,2.74E-05,0.0081534,0.241442,0,0.116219,0,6.50E-06,0,0.137793,0.0472562,0.0014116,0.0364307,0,0,7.43E-05,0,0.0004252,0.0013555,0,0,0,0,0,0.0003843,0,0,2.72E-05,0.0002211,0.0003369,0,0,0,3.60E-06,0.0005399,0.0012763,1.61E-05,0,0,0,0,6.92E-05,0,0,0,0,0,0.0176522,9.14E-05,0,0.0013275,0,0,0,0,0,0,0,0.0007543,0.000375,0,0.0001354,0.0019267,0.0002556,0,0,0,0,0,0,0,0,0,0,0.0088023,0.0365168,0.0486075,0.0036688,0.0044608,0.0050982,0,0,0,0,0,0,0,0.000269,0,0,0,0,0,0,0,3.77E-05,0.0011282,0.0166213,0.0033572,0.0275713,2.03E-05,0,0.0026265,0,0.001506,0,0,0.0001025,0,0.0002639,0.0046355,0.0047422,0.0019366,0.0136158,0,0.0100275,0.0269225,0,0.000386,0,0.0005446,3.60E-06,0,0,0,0.0020556,0,3.60E-06,0.0023228,0,0.0002554,0.0039673,0.0048797,0,0,0,0.0001335,0.0016902,0,0.001817,0,0,0.0372482,0,0,0,0,0.0205364,0,0.008417,0,8.09E-05,0,0,0,0,0,0,0,0.0263704,0.001525,0,5.00E-06,2.70E-05,0.0011563,0,0,0,0,0,0,0,0,0.0009508,0.0005091,0.000976,0.0052615,0,0.0001153,0.0003022,0,0.0001439,0,0,0,0,0.0015821,0.0002512,0,0,8.08E-05,0,0.0038785,0,0,0,0,0,0,0
PRISM|8096,0,0,0,0,9.44E-05,0,0,0.0002243,8.47E-05,0.0005202,0.0467099,0.0225651,0.0001397,0,0,0,0.0005652,0,0.0046169,0,0,0.0198067,0,0.0012908,0,0,0,0.0016224,0,0,0.0095488,0,0,0,0.0061973,0.0340082,0.106258,0,0,0,0,0,0.0010562,0,0.0101833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001506,0,0,0.0013321,0.0016899,0,0.001048,0.0001235,0.0001598,0,0,0.0002369,0,0,0,0,0.0114834,0,0,0,0,0.0002489,0,0.0004251,0,0.0011197,0,0.282863,0,0.0005889,0,0,0.0015038,0,0,0,0.0001354,0.0009015,0.0120883,0.0375298,0,0.0319018,0,0,0.0137975,0,0,0,0,0.001378,0,0,0,0.0093089,0.0001419,0,0.0161263,7.97E-05,0,0,0,0.0023016,0,0,0.0023418,0.0008786,0,0,0,0,0.203485,0,0,0,0.0016045,0.0448179,0,0.0082241,0,6.93E-05,0,0,0,0,0,0,0,0,0,0,0.0003531,0,0,0,0,0,0.0005047,0,0,0,0,0,0,0.0006179,0.0003121,0,0,0,0.0392743,0,0,0,0,0,0,0,0,0,0,0,0.0024427,0,0,0,0,0,0,0
PRISM|8101,0,0,0,0,4.11E-05,0,0,0.0021937,0,0,0.0293174,0.0004818,0.0066783,0.0152783,0,0,0,0,0.0015122,0.0006073,0,0,0.0005357,0.0035643,0,0,0,0.0017313,0,0.0280021,0.0165482,0,0,0.0226371,0,0.0179277,4.88E-05,0,0.0004653,0,0,0,0.0012545,0,0,0.0206772,0,0,0,0.0031509,0.0021408,0.0434328,0.132721,0,0.0189365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80E-05,0.0002609,0.0008849,0,4.44E-05,0,0,0,0.000896,0.0063053,0,0,0.0001091,0.0002834,0,0,0,0.0043893,0,1.25E-05,8.40E-06,0.0007516,0.0111431,0.0169741,0,3.17E-05,0.220747,0,0.005842,0,0.0001129,0,0,0,0,0.0058954,0.0002535,0.0299909,0.0023998,0,0,0.0018348,0.0290784,0,0.0487958,0.0007377,4.78E-05,9.23E-05,0.0005382,0,0,0.0001516,0,0.0023128,0,0,0,5.97E-05,0,0.001114,0,0,0.013235,0.0017355,0,0,0,0.0002831,0.0629414,1.82E-05,0,0,0,0,0.0026893,0.0875172,0,0,0,0,3.10E-06,0,0,0,4.70E-05,0,0,0,0.0004765,0,0,0,0,0,0.0579571,0,0,0,0,0,0,2.93E-05,0.0001471,0,0.0024468,0.0023094,0,0.00083,2.14E-05,0,3.07E-05,0,0,0.0001359,0,0,0,0,0.0001121,0.0043148,0,0,0,0,0,0
PRISM|8106,0,0,0,0,0,0,0,0.131608,0,0.0142823,8.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061896,0.0013685,0,0,0,0,0,0,0,0.0019548,0.0009011,0,0,0.0016436,0,0,8.30E-06,0.0003512,0.0014282,0,0.0007621,0.0001183,0.000373,0,0,0.0008879,0,0.0201624,0.0017922,0,0.0019103,0.000146,0.0016955,0.178375,0,0.0196632,0.0006245,0.0052294,0,0,0,2.75E-05,0,0,0,0.0008569,0,0.0043818,0.0016083,0,0.0054436,0.418136,2.46E-05,0.0304928,0,0,0,0,0,0.0006812,0,0,2.15E-05,0,0,0.0003419,0.0043851,0,0.0029399,0,0,0.0001398,0,0,0,4.54E-05,0,0,0,0.0053512,0,0,0,0,6.50E-06,0,0,0,0,0,0,0,0,0.0014596,1.42E-05,0,0.0573291,0.0048736,0,0,0.000104,0,0,0,0,0,0,0,0,0,0.0005173,0,0,0.000397,0,0.0052863,0,0.0361067,0.0051105,8.51E-05,0,0,0,0,0,0,9.73E-05,0,0.0129631,0.0006986,0,0,0,0.0068661,0.0002381,0,0,0,0,0,0,0
PRISM|8129,0,0,4.46E-05,0,1.67E-05,0,0.118701,0,0,0,0.0679004,0,0,0,0,0,0.0092611,0,0.0086395,0.000303,0,0,0,0.010865,0,0,0.0048242,0,0,0,7.50E-06,0,0,0,0,0.0106133,5.00E-06,0.0009975,0,0.0021065,0,0,6.60E-05,0,0.003092,0,0,0,0,0,0,0,0.0025442,0,0,0,0,0,0,0,0.00081,0,0,0,0,0,0.0026088,0,0,0,0,0,0,0.0001408,0,3.48E-05,0.0007788,0.0012358,0.0010574,0.0020832,3.62E-05,0.0015223,0.0005093,6.62E-05,0.0028563,0,7.43E-05,0,0,0.0102853,0,0,0,0,0.0012503,0,0,0.0040839,0.029215,0,0.265323,0,0,0,0,0.0064245,0,0,0,0,0.0059986,0.0092881,0.0078672,0.0084628,0.0084962,0,0.0230733,0.0031204,0,0.0009436,0.0022385,0,0,1.77E-05,0,3.15E-05,0.0033493,0,0.000402,0.0017836,0,0,0,0.0038496,0,0,0,0,7.40E-05,0,8.24E-05,1.03E-05,0.0001526,0.148843,0,0,0,0,0.138879,0,0.0141071,0,0.0019244,0.0008509,0,5.51E-05,0.0003049,0,0,2.47E-05,0,0,0,0.0001929,0.0003583,0,0,0,0,0.0238088,0,0,0,0,0,5.28E-05,0.0008108,0.000348,0,0,0,0,0,0,0,0,0,0.0003656,0,0,0,0,0,0.0090778,0,0,0,0,0,0,0
