Bacteria,Metabolite_PC,coef_a,coef_b,coef_c,coef_c_prime,coef_a * coef_b
Bifidobacterium_catenulatum,PC1,17.403351890804775,-1.5598211524988423,-99.9983882334936,-93.98446360926215,-27.14611640365801
Bifidobacterium_catenulatum,PC2,13.271499876730653,0.5896351106594006,-99.9983882334936,-126.78431376257214,7.825342298432299
Bifidobacterium_catenulatum,PC3,-16.353369341972105,0.5171976503415903,-99.9983882334936,-82.69508567933404,-8.45792419883617
Bifidobacterium_catenulatum,PC4,-21.054349666577227,0.12112806099374777,-99.9983882334936,-98.19479819214288,-2.5502725505968593
Bifidobacterium_catenulatum,PC5,11.352730207950492,-0.33437860586113866,-99.9983882334936,-93.24556589600896,-3.79611009965212
Bifidobacterium_catenulatum,PC6,-0.6072112720833802,0.3684612367755142,-99.9983882334936,-99.16035846206871,-0.22373381629587552
Bifidobacterium_catenulatum,PC7,-1.432499461586561,0.1538187134961576,-99.9983882334936,-100.66779600678521,-0.22034522426518324
Bifidobacterium_catenulatum,PC8,-5.530261963133351,-0.416580756366236,-99.9983882334936,-95.51465587997198,2.3038007115055166
Bifidobacterium_catenulatum,PC9,8.188120063314704,0.1170067375812257,-99.9983882334936,-102.8156900358283,0.9580652155318328
Bifidobacterium_catenulatum,PC10,0.6949290501750891,-0.16341117035794303,-99.9983882334936,-95.49187219994874,-0.11355916940484502
Bifidobacterium_catenulatum,PC11,-3.83800312591361,0.4291281614169665,-99.9983882334936,-94.3860317425183,-1.6469952249358777
Bifidobacterium_catenulatum,PC12,2.375517372620907,0.16686630879847647,-99.9983882334936,-97.17737823457296,0.39639381545590574
Bifidobacterium_catenulatum,PC13,-7.32107234413761,0.03803578852108518,-99.9983882334936,-98.78238120967846,-0.27846275942918347
Bifidobacterium_catenulatum,PC14,16.371884998870243,-0.031230012797374668,-99.9983882334936,-100.35354260274448,-0.511294178031864
Bifidobacterium_catenulatum,PC17,15.92850300495496,-0.05709693236717313,-99.9983882334936,-97.98474570602271,-0.9094686587842273
Bifidobacterium_catenulatum,PC18,16.287549439582115,0.29000350733742625,-99.9983882334936,-99.79083498088258,4.723446463410545
Bifidobacterium_catenulatum,PC19,5.511534427314518,0.01015470455476163,-99.9983882334936,-100.26783158149036,0.05596800375277627
Bifidobacterium_catenulatum,PC20,-16.62818985716552,-0.0427168734294839,-99.9983882334936,-100.93044641929555,0.7103042814899675
Bifidobacterium_catenulatum,PC21,-5.209508611266,-0.11395193966763827,-99.9983882334936,-100.65370005119819,0.5936336109690252
Bifidobacterium_catenulatum,PC22,-28.896335753549476,0.2038304122159221,-99.9983882334936,-90.32078465934136,-5.889952028175678
Bifidobacterium_catenulatum,PC24,-1.5643036142119886,0.09763486035801336,-99.9983882334936,-102.95790935574367,-0.1527305649311231
Bifidobacterium_catenulatum,PC26,-7.285736476757258,-0.047202416870216875,-99.9983882334936,-99.72886263066466,0.34390437038244126
Bifidobacterium_catenulatum,PC27,-6.353424965058107,0.08480293983116313,-99.9983882334936,-98.28692089068385,-0.5387891150336324
Bifidobacterium_catenulatum,PC28,13.726744681866007,0.14346030414399188,-99.9983882334936,-102.24735736299226,1.9692429669674205
Bifidobacterium_catenulatum,PC29,1.526695089321599,-0.21516342558122864,-99.9983882334936,-98.96863767843566,-0.32848894523647504
Bifidobacterium_catenulatum,PC30,6.44303915613949,0.25404208978599935,-99.9983882334936,-92.18580828216464,1.636803131798698
Bifidobacterium_catenulatum,PC32,12.063787509552046,0.28231553678911475,-99.9983882334936,-102.28961396953768,3.405794646469004
Bifidobacterium_catenulatum,PC33,-22.079129588037436,-0.13083773936577148,-99.9983882334936,-102.53564545984445,2.8887834024627352
Bifidobacterium_catenulatum,PC34,-11.794568206196413,-0.24347283253246735,-99.9983882334936,-100.03098063014605,2.871656929660023
Bifidobacterium_catenulatum,PC35,-15.308227493521198,-0.15075083961434763,-99.9983882334936,-107.18549355360337,2.307728147655761
Bifidobacterium_catenulatum,PC36,-25.307624698297907,0.019499379683875547,-99.9983882334936,-99.47023612636328,-0.4934829828891372
Bifidobacterium_catenulatum,PC37,-4.278471690611981,0.23680858901655716,-99.9983882334936,-101.23151233221317,-1.013178844201107
Bifidobacterium_catenulatum,PC38,-11.48326733567214,-0.04519219694930684,-99.9983882334936,-99.8184771114066,0.5189540790552374
Bifidobacterium_catenulatum,PC39,2.5406790373291726,0.007297474953024774,-99.9983882334936,-100.01928217781278,0.01854054163858473
Bifidobacterium_catenulatum,PC40,12.155046722827432,-0.04666542140256351,-99.9983882334936,-98.72491207054571,-0.5672203774885907
Bifidobacterium_catenulatum,PC41,-10.727829681074034,-0.08889917391137833,-99.9983882334936,-102.46901055733284,0.9536951965094469
Bifidobacterium_catenulatum,PC42,-2.3680664995794647,-0.07669314641658233,-99.9983882334936,-96.74656880989629,0.1816144707764515
Bifidobacterium_catenulatum,PC43,-7.64195361788802,0.04378905920324457,-99.9983882334936,-99.25742111479431,-0.3346339594021476
Bifidobacterium_catenulatum,PC44,-0.5415685736523459,-0.22605403323535342,-99.9983882334936,-108.26094279383243,0.12242376034763035
Bifidobacterium_catenulatum,PC45,5.959856426753333,-0.04288064781954166,-99.9983882334936,-98.99844601725832,-0.25556250449064166
