Bacteria,Metabolite_PC,coef_a,coef_b,coef_c,coef_c_prime,coef_a * coef_b
Bifidobacterium_catenulatum,PC1,17.403351890804778,-1.5598211524988423,-99.9983882334936,-93.98446360926212,-27.146116403658016
Bifidobacterium_catenulatum,PC2,13.271499876730644,0.5896351106594012,-99.9983882334936,-126.78431376257218,7.825342298432303
Bifidobacterium_catenulatum,PC3,-16.353369341972215,0.51719765034159,-99.9983882334936,-82.69508567933401,-8.457924198836224
Bifidobacterium_catenulatum,PC4,-21.05434966657717,0.1211280609937476,-99.9983882334936,-98.1947981921429,-2.5502725505968487
Bifidobacterium_catenulatum,PC5,11.352730207950486,-0.3343786058611396,-99.9983882334936,-93.24556589600894,-3.796110099652129
Bifidobacterium_catenulatum,PC6,-0.6072112720833065,0.3684612367755159,-99.9983882334936,-99.16035846206867,-0.2237338162958494
Bifidobacterium_catenulatum,PC7,-1.4324994615865754,0.15381871349615373,-99.9983882334936,-100.6677960067852,-0.2203452242651799
Bifidobacterium_catenulatum,PC8,-5.5302619631334595,-0.4165807563662392,-99.9983882334936,-95.51465587997212,2.3038007115055796
Bifidobacterium_catenulatum,PC9,8.188120063314694,0.11700673758122263,-99.9983882334936,-102.81569003582823,0.9580652155318063
Bifidobacterium_catenulatum,PC10,0.6949290501750323,-0.16341117035794003,-99.9983882334936,-95.49187219994883,-0.11355916940483365
Bifidobacterium_catenulatum,PC12,2.375517372620715,0.16686630879848185,-99.9983882334936,-97.17737823457281,0.39639381545588653
Bifidobacterium_catenulatum,PC13,-7.321072344137343,0.03803578852108645,-99.9983882334936,-98.78238120967843,-0.27846275942918264
Bifidobacterium_catenulatum,PC14,16.371884998868964,-0.031230012797379095,-99.9983882334936,-100.35354260274443,-0.5112941780318966
Bifidobacterium_catenulatum,PC15,12.933830880856684,0.03430954256121108,-99.9983882334936,-99.06504541747988,0.4437538210862586
Bifidobacterium_catenulatum,PC16,8.695159169660073,-0.27617697901168137,-99.9983882334936,-109.45796885394593,-2.4014027915024387
Bifidobacterium_catenulatum,PC17,15.92850300495474,-0.05709693236718079,-99.9983882334936,-97.98474570602245,-0.9094686587843367
Bifidobacterium_catenulatum,PC18,16.287549439582552,0.2900035073374271,-99.9983882334936,-99.79083498088285,4.723446463410685
Bifidobacterium_catenulatum,PC19,5.511534427314219,0.010154704554757893,-99.9983882334936,-100.26783158149026,0.05596800375275263
Bifidobacterium_catenulatum,PC20,-16.628189857165633,-0.04271687342947975,-99.9983882334936,-100.93044641929546,0.7103042814899033
Bifidobacterium_catenulatum,PC21,-5.2095086112664,-0.11395193966763625,-99.9983882334936,-100.65370005119827,0.5936336109690603
Bifidobacterium_catenulatum,PC22,-28.896335753549103,0.2038304122159253,-99.9983882334936,-90.32078465934131,-5.889952028175694
Bifidobacterium_catenulatum,PC23,13.68232824591428,-0.038417567714184093,-99.9983882334936,-99.98080349032715,-0.5256417718751055
Bifidobacterium_catenulatum,PC24,-1.5643036142119335,0.09763486035801142,-99.9983882334936,-102.95790935574372,-0.1527305649311147
Bifidobacterium_catenulatum,PC26,-7.2857364767566875,-0.04720241687022449,-99.9983882334936,-99.7288626306647,0.3439043703824698
Bifidobacterium_catenulatum,PC28,13.726744681866062,0.14346030414399366,-99.9983882334936,-102.24735736299218,1.9692429669674527
Bifidobacterium_catenulatum,PC29,1.526695089321396,-0.2151634255812253,-99.9983882334936,-98.96863767843561,-0.3284889452364263
Bifidobacterium_catenulatum,PC31,15.86719359618563,-0.03026878342521093,-99.9983882334936,-100.56603068107776,-0.48028064652883656
Bifidobacterium_catenulatum,PC32,12.063787509552343,0.2823155367891088,-99.9983882334936,-102.28961396953795,3.405794646469016
Bifidobacterium_catenulatum,PC33,-22.07912958803728,-0.13083773936576545,-99.9983882334936,-102.53564545984443,2.888783402462582
Bifidobacterium_catenulatum,PC34,-11.794568206196232,-0.2434728325324627,-99.9983882334936,-100.03098063014615,2.8716569296599244
Bifidobacterium_catenulatum,PC35,-15.308227493521564,-0.15075083961434924,-99.9983882334936,-107.18549355360346,2.3077281476558404
Bifidobacterium_catenulatum,PC36,-25.30762469829717,0.01949937968387721,-99.9983882334936,-99.47023612636325,-0.493482982889165
Bifidobacterium_catenulatum,PC37,-4.278471690612282,0.2368085890165574,-99.9983882334936,-101.23151233221297,-1.0131788442011793
Bifidobacterium_catenulatum,PC38,-11.483267335671833,-0.04519219694930367,-99.9983882334936,-99.81847711140654,0.5189540790551871
Bifidobacterium_catenulatum,PC39,2.540679037329309,0.007297474953028581,-99.9983882334936,-100.01928217781277,0.0185405416385954
Bifidobacterium_catenulatum,PC40,12.1550467228275,-0.046665421402562836,-99.9983882334936,-98.72491207054573,-0.5672203774885857
Bifidobacterium_catenulatum,PC41,-10.727829681074343,-0.0888991739113773,-99.9983882334936,-102.46901055733292,0.9536951965094634
Bifidobacterium_catenulatum,PC43,-7.641953617888169,0.043789059203231374,-99.9983882334936,-99.25742111479467,-0.3346339594020532
Bifidobacterium_catenulatum,PC44,-0.5415685736520581,-0.22605403323535542,-99.9983882334936,-108.2609427938325,0.12242376034756637
Bifidobacterium_catenulatum,PC45,5.959856426753453,-0.04288064781953763,-99.9983882334936,-98.99844601725839,-0.2555625044906228
Bifidobacterium_catenulatum,PC46,-13.764745783860455,0.114341541648034,-99.9983882334936,-98.16853654287337,-1.5738822533198806
